"AA_angle_gyro.pitch_x","AA_angle_gyro.pitch_y","AA_angle_gyro.roll_x","AA_angle_gyro.roll_y","AA_motor.motor_1_x","AA_motor.motor_1_y","AA_motor.motor_2_x","AA_motor.motor_2_y","AA_motor.motor_3_x","AA_motor.motor_3_y","AA_motor.motor_4_x","AA_motor.motor_4_y"
43089,-0.005713518709,43089,0.02856021561,43089,34000,43089,34334.48828,43089,36711.36719,43089,34000,
43139,-0.01463649794,43139,0.02472913079,43139,35013.96484,43139,34000,43139,35944.70312,43139,34000,
43189,-0.003173939418,43189,0.03864602745,43189,40442.16406,43189,34000,43189,34000,43189,34000,
43239,-0.00223892997,43239,0.03888911381,43239,34000,43239,34000,43239,38496.67969,43239,34000,
43339,-0.0048012794,43339,0.0248549059,43339,38621.92969,43339,34000,43339,34000,43339,34000,
43439,-0.007536722813,43439,0.00646667555,43439,34000,43439,34000,43439,39200.76953,43439,34000,
43539,0.01456414443,43539,0.02637708932,43539,36209.34766,43539,34000,43539,35587.17969,43539,34000,
43589,-0.009555104189,43589,0.01326262951,43589,34000,43589,34000,43589,40822.26562,43589,34000,
43639,-0.02185705677,43639,0.0196141433,43639,38636.01953,43639,34288.28516,43639,34000,43639,34000,
43739,-0.02675323188,43739,0.04295235872,43739,34000,43739,34000,43739,44621.375,43739,34000,
43789,-0.05381776765,43789,0.02722121216,43789,34713.74219,43789,34374.39844,43789,35689.32812,43789,34000,
43839,-0.0290380232,43839,0.05271785706,43839,42405.94531,43839,34109.19531,43839,34000,43839,34000,
43889,-0.01426100172,43889,0.05421049893,43889,34000,43889,34000,43889,36430.86719,43889,34032.95312,
43939,-0.03628543764,43939,0.01358241215,43939,34000,43939,34000,43939,42314.63672,43939,35798.89844,
43989,-0.03507705405,43989,0.003570029978,43989,37778.30469,43989,34000,43989,34000,43989,34000,
44039,-0.008962612599,44039,0.03713678196,44039,40440.82031,44039,35956.33594,44039,34000,44039,34000,
44089,-0.00816479791,44089,0.03510341793,44089,34000,44089,34000,44089,37563.82031,44089,34465.07812,
44139,-0.02714800648,44139,-0.0007009852561,44139,34000,44139,34000,44139,39025.77344,44139,35911.09766,
44189,-0.0211859718,44189,-0.004722937476,44189,36685.54297,44189,34000,44189,34000,44189,34009.57031,
44239,-0.002248828532,44239,0.02120542899,44239,38367.97656,44239,34764.23438,44239,34000,44239,34000,
44289,-0.001700344379,44289,0.0246797055,44289,34000,44289,35397.47266,44289,34943.39453,44289,34000,
44339,-0.01180570386,44339,0.0002456524817,44339,34000,44339,34000,44339,38663.61719,44339,37667.58203,
44389,-0.01058105193,44389,-0.01143250428,44389,34000,44389,34084.01562,44389,34000,44389,34539.37109,
44439,0.0006728932494,44439,0.01157725789,44439,37600.21484,44439,35509.14453,44439,34000,44439,34000,
44489,0.01398053113,44489,0.0172470361,44489,34000,44489,34000,44489,34000,44489,36357.10938,
44539,0.01328738499,44539,-0.0002528167679,44539,34000,44539,34000,44539,37635.53125,44539,36004.4375,
44589,0.005581492558,44589,-0.004391465802,44589,34020.22266,44589,36283.92969,44589,34000,44589,34000,
44639,0.01733660325,44639,-0.005188632291,44639,35017.15234,44639,34000,44639,34000,44639,37746.33984,
44689,0.03037016839,44689,-0.0181196928,44689,34000,44689,34000,44689,35525.79297,44689,36184.60547,
44739,0.0240038503,44739,-0.02516553365,44739,34000,44739,34000,44739,35512.36328,44739,34000,
44789,0.0200884901,44789,-0.0278471224,44789,34000,44789,34000,44789,34353.34766,44789,36581.89062,
44839,0.02362508141,44839,-0.02892875113,44839,34754.19141,44839,34000,44839,34093.64844,44839,34907.14453,
44889,0.0224322658,44889,-0.02964712307,44889,34000,44889,34000,44889,35387.98828,44889,34015.30859,
44939,0.01782528125,44939,-0.02721461654,44939,34040.58984,44939,34000,44939,34323.98828,44939,34000,
44989,0.02008974738,44989,-0.0236353986,44989,35050.45312,44989,34000,44989,34000,44989,34222.01953,
45039,0.02113156393,45039,-0.02130930871,45039,34036.08984,45039,34000,45039,34571.97656,45039,34103.84766,
45089,0.01515333354,45089,-0.02308327518,45089,34000,45089,34000,45089,35417.17969,45089,34136.32031,
45139,0.01373143867,45139,-0.02803968638,45139,34000,45139,34000,45139,34926.44141,45139,36311.36719,
45189,0.01878993027,45189,-0.03353793547,45189,34000,45189,34000,45189,34744.09766,45189,35085.8125,
45239,0.02038707398,45239,-0.02396150306,45239,34989.84375,45239,34771.94141,45239,34000,45239,34000,
45289,0.01813228056,45289,-0.01245091949,45289,34000,45289,34000,45289,34465.17188,45289,35236.82812,
45339,0.01724727824,45339,-0.009959944524,45339,34000,45339,34000,45339,34000,45339,35258.08203,
45389,0.01297393441,45389,0.002777450019,45389,34956.75781,45389,36972.03906,45389,34000,45389,34000,
45439,0.004992367234,45439,0.01538289711,45439,34588.93359,45439,36102.59766,45439,34000,45439,34000,
45489,0.001415482955,45489,0.005038877483,45489,34000,45489,34000,45489,35755.15625,45489,35016.91016,
45539,-0.0008779494092,45539,-0.0126145687,45539,34000,45539,34000,45539,35619.89062,45539,36859.61719,
45589,-0.01014277339,45589,0.006122981664,45589,35588.47266,45589,40436.98047,45589,34000,45589,34000,
45639,-0.01477735117,45639,0.0371568352,45639,36032.99609,45639,35365.08203,45639,34000,45639,34000,
45689,-0.009172890335,45689,0.0305387713,45689,34000,45689,34000,45689,35174.10938,45689,36970.29688,
45739,-0.01833146065,45739,0.01438622177,45739,34000,45739,35382.39844,45739,36103.96484,45739,34000,
45789,-0.03274547309,45789,0.01538110431,45789,34000,45789,37057.12891,45789,34695.43359,45789,34000,
45839,-0.02920860425,45839,0.01074030157,45839,34000,45839,34000,45839,35378.13672,45839,37470.5625,
45889,-0.02018593252,45889,0.01358138025,45889,35558.12109,45889,34834.14062,45889,34000,45889,34000,
45939,-0.03050913289,45939,0.02904398181,45939,34000,45939,37752.26172,45939,34554.90625,45939,34000,
45989,-0.04699248448,45989,0.02587609179,45989,34000,45989,34000,45989,37718.67188,45989,34000,
46039,-0.0416585952,46039,0.004844209645,46039,34000,46039,34000,46039,35795.67969,46039,38070.54688,
46089,-0.02588848956,46089,0.002119668061,46089,36423.83203,46089,34000,46089,34000,46089,34580.80859,
46139,-0.03240168467,46139,0.0204307083,46139,34000,46139,37783.00391,46139,36180.00781,46139,34000,
46189,-0.04558351636,46189,0.03040223196,46189,35138.8125,46189,34000,46189,35491.56641,46189,34000,
46239,-0.03779278696,46239,0.02616888843,46239,35999.87109,46239,34000,46239,34510.92188,46239,34000,
46289,-0.03131495044,46289,0.001855715294,46289,34000,46289,34000,46289,39121.46875,46289,37110.01172,
46339,-0.01835974492,46339,-0.01306290273,46339,36533.06641,46339,34000,46339,34680.60547,46339,35037.23828,
46389,0.003523682943,46389,0.002991137328,46389,38445.70312,46389,34000,46389,34000,46389,34000,
46439,0.004340499174,46439,-0.006360970438,46439,34000,46439,34000,46439,40631.63672,46439,36191.94531,
46489,0.005290844012,46489,-0.02387747169,46489,35285,46489,34000,46489,36006.02344,46489,35447.41797,
46539,0.03123978712,46539,-0.0007985261618,46539,41251.13672,46539,34000,46539,34000,46539,34000,
46589,0.03840312362,46589,0.004485967569,46589,34000,46589,34000,46589,39376.53125,46589,34000,
46639,0.02537895739,46639,-0.01891685463,46639,34000,46639,34000,46639,38833.79297,46639,35647.54688,
46689,0.04289834201,46689,-0.01543841604,46689,41271.03125,46689,34000,46689,34000,46689,34118.72266,
46739,0.05290045962,46739,-0.01410218887,46739,34484.34766,46739,34000,46739,37378.71875,46739,34694.39453,
46789,0.03040526994,46789,-0.04124940559,46789,34000,46789,34000,46789,40592.46094,46789,34000,
46839,0.0289686434,46839,-0.04793665558,46839,38769.46094,46839,34000,46839,34000,46839,34000,
46889,0.04901129752,46889,-0.04019730166,46889,36475.92969,46889,34000,46889,34709.73047,46889,36624.36328,
46939,0.03565547988,46939,-0.05137994885,46939,34000,46939,34000,46939,41146.625,46939,34000,
46989,0.02189688571,46989,-0.04317278042,46989,37799.17188,46989,34919.26562,46989,34000,46989,34000,
47039,0.02758523636,47039,-0.01554225851,47039,39079.34375,47039,36587.72266,47039,34000,47039,34000,
47089,0.01001547463,47089,-0.02747298032,47089,34000,47089,34000,47089,43054.67578,47089,34357.64453,
47139,-0.005605441518,47139,-0.04170765355,47139,34429.07422,47139,34000,47139,35481.38281,47139,34487.29297,
47189,0.01161403488,47189,-0.002829132369,47189,42847.85938,47189,35776.10156,47189,34000,47189,34000,
47239,0.001574025606,47239,0.01724411733,47239,34000,47239,35608.02734,47239,39146.05469,47239,34000,
47289,-0.03648767993,47289,0.0004046853574,47289,34000,47289,34481.54297,47289,41799.78906,47289,34000,
47339,-0.03689567745,47339,0.0167221576,47339,42264.27344,47339,35539.86719,47339,34000,47339,34000,
47389,-0.02817779221,47389,0.05095401406,47389,36562.60547,47389,36509.23828,47389,34000,47389,34000,
47439,-0.05852775276,47439,0.04371554032,47439,34000,47439,35264.02344,47439,43590.48828,47439,34000,
47489,-0.0750631094,47489,0.0521992594,47489,40092.10156,47489,35996.51172,47489,34000,47489,34000,
47539,-0.04068927467,47539,0.07834202051,47539,40391.37891,47539,34052.95312,47539,34000,47539,34000,
47589,-0.04163379595,47589,0.05863503739,47589,34000,47589,34000,47589,41633.50781,47589,35355.08203,
47639,-0.05029724911,47639,0.03139125556,47639,34000,47639,34000,47639,39129.00781,47639,34000,
47689,-0.04921225086,47689,0.06139680743,47689,42360.98438,47689,37798.94531,47689,34000,47689,34000,
47739,-0.0495608598,47739,0.09217095375,47739,36721.78516,47739,34492.35938,47739,35509.50391,47739,34000,
47789,-0.07062801719,47789,0.0651024729,47789,34000,47789,34000,47789,42288.57422,47789,34000,
47839,-0.07559814304,47839,0.04525401071,47839,34000,47839,34000,47839,34293.79688,47839,35954.71094,
47889,-0.04581060633,47889,0.05512114242,47889,39291.08594,47889,34000,47889,34000,47889,35045.43359,
47939,-0.03029166721,47939,0.06258174032,47939,34000,47939,34746.47656,47939,35554.61719,47939,34000,
47989,-0.05065071955,47989,0.05323633552,47989,34000,47989,35715.02734,47989,39040.50391,47989,34000,
48039,-0.04209813476,48039,0.04051086307,48039,36344.79688,48039,34000,48039,34000,48039,37901.24609,
48089,-0.008022288792,48089,0.03868474066,48089,37641.59766,48089,34000,48089,34000,48089,35785.85938,
48139,-0.01013376843,48139,0.03499491513,48139,34000,48139,36141.36719,48139,37456.53125,48139,34000,
48189,-0.02603481151,48189,0.02966575138,48189,35874.95312,48189,34658.89453,48189,35916.65234,48189,34000,
48239,-0.01355928648,48239,0.02223081887,48239,37280.68359,48239,34000,48239,34724.46094,48239,35353.65625,
48289,0.002348027192,48289,-0.001462486456,48289,34000,48289,34000,48289,38856.86719,48289,35554.08594,
48339,0.02227079496,48339,-0.02013816498,48339,38981.21094,48339,34000,48339,34143.41406,48339,35283.67969,
48389,0.04805580527,48389,-0.03002887964,48389,37510.48438,48389,34000,48389,35414.71094,48389,34644.90234,
48439,0.04555193335,48439,-0.06245282665,48439,34000,48439,34000,48439,40831.80469,48439,36249.42188,
48489,0.04945229366,48489,-0.07429210842,48489,40679.13281,48489,34000,48489,34000,48489,34292.0625,
48539,0.0697966069,48539,-0.06106553227,48539,38871.83594,48539,34000,48539,34000,48539,34968.53906,
48589,0.05729111284,48589,-0.07888650149,48589,34000,48589,34000,48589,41598.69922,48589,34384.92188,
48639,0.04333730787,48639,-0.08838026226,48639,37034.66406,48639,34000,48639,34611.18359,48639,34000,
48689,0.06209866703,48689,-0.06871456653,48689,41135.84375,48689,34000,48689,34000,48689,34033.76562,
48739,0.05910781026,48739,-0.07374197245,48739,34000,48739,34000,48739,40129.58594,48739,34000,
48789,0.03750439733,48789,-0.09327280521,48789,34000,48789,34000,48789,37919.1875,48789,34501.48047,
48839,0.05651204288,48839,-0.07542011887,48839,41592.69922,48839,34000,48839,34000,48839,34141.24219,
48889,0.07515735924,48889,-0.04944680259,48889,35839.00391,48889,34000,48889,34000,48889,34000,
48939,0.04841500893,48939,-0.05472250655,48939,34000,48939,34000,48939,40194.54688,48939,34000,
48989,0.02246249467,48989,-0.04656089842,48989,36496.79297,48989,36211.65625,48989,34000,48989,34000,
49039,0.02820262685,49039,-0.02050657012,49039,38035.42578,49039,34000,49039,34000,49039,34000,
49089,0.02089144662,49089,-0.01385086123,49089,34000,49089,34000,49089,38885.3125,49089,34000,
49139,0.005638547707,49139,-0.003569287248,49139,36894.80859,49139,34878.40234,49139,34019.43359,49139,34000,
49189,0.005963066593,49189,0.02530491352,49189,39016.48828,49189,36293.40625,49189,34000,49189,34000,
49239,-0.009985146113,49239,0.0243162252,49239,34000,49239,34349.5625,49239,40664.25781,49239,34000,
49289,-0.02153005265,49289,0.01168806758,49289,34718.40625,49289,34000,49289,35677.73047,49289,34000,
49339,-0.001741744927,49339,0.03031509183,49339,41099.87891,49339,34000,49339,34000,49339,34000,
49389,-0.005723315291,49389,0.0420024544,49389,34000,49389,35646.15234,49389,37182.17969,49389,34000,
49439,-0.04098593071,49439,0.03051906079,49439,34000,49439,36589.30469,49439,40976.96094,49439,34000,
49489,-0.03804408386,49489,0.03530681878,49489,39205.54688,49489,34000,49489,34000,49489,34737.28125,
49539,-0.0012618209,49539,0.05450679362,49539,40281.27734,49539,34000,49539,34000,49539,35051.61328,
49589,-0.01298460551,49589,0.05162153021,49589,34000,49589,36854.9375,49589,39986.68359,49589,34000,
49639,-0.04823167622,49639,0.04051150009,49639,34000,49639,36998.34766,49639,37476.29688,49639,34000,
49689,-0.03562452272,49689,0.04827671126,49689,39928.96484,49689,34000,49689,34000,49689,34000,
49739,-0.004918918479,49739,0.04746345431,49739,35591.80469,49739,34000,49739,34000,49739,37115.03125,
49789,-0.01290486567,49789,0.03728561103,49789,34000,49789,36145.32812,49789,38440.64453,49789,34000,
49839,-0.02774655074,49839,0.04694166407,49839,35820.42188,49839,35426.99609,49839,34000,49839,34000,
49889,-0.01259859093,49889,0.06431122869,49889,38147.08984,49889,34000,49889,34000,49889,34513.36719,
49939,-0.006350347772,49939,0.06702885777,49939,34002.88672,49939,35104.49219,49939,34000,49939,34000,
49989,-0.01602800563,49989,0.04932226241,49989,34000,49989,34415.18359,49989,37012.54688,49989,34000,
50039,-0.02072875947,50039,0.03121302649,50039,34000,50039,34000,50039,35114.73438,50039,35896.31641,
50089,-0.005814472679,50089,0.02806615457,50089,35765.35156,50089,34000,50089,34000,50089,35865.05859,
50139,0.004407048691,50139,0.03788334131,50139,35472.67969,50139,35329.92188,50139,34000,50139,34000,
50189,0.004625134636,50189,0.02244228125,50189,34000,50189,34000,50189,36445.63672,50189,35662.75,
50239,0.004202990327,50239,-0.01256184652,50239,34000,50239,34000,50239,37148.40625,50239,37532.80469,
50289,0.004889809527,50289,-0.03109888919,50289,34000,50289,34000,50289,36930.55469,50289,34388.52734,
50339,0.006664684508,50339,-0.02689158358,50339,37397.12109,50339,34000,50339,35372.125,50339,34000,
50389,0.009644841775,50389,-0.01947055385,50389,37060.8125,50389,34000,50389,37504.48047,50389,34000,
50439,0.006428358145,50439,-0.02007615194,50439,36579.42188,50439,34000,50439,38577.53516,50439,34000,
50489,0.02227103151,50489,-0.007187690586,50489,42019.67578,50489,34000,50489,34000,50489,34000,
50539,0.03015951626,50539,-0.01246650703,50539,34000,50539,34000,50539,40048.77734,50539,34106.62891,
50589,0.0177490972,50589,-0.04711441323,50589,34000,50589,34000,50589,40733.46094,50589,36123.21094,
50639,0.04755035043,50639,-0.03440624848,50639,45591.29688,50639,34000,50639,34000,50639,34000,
50689,0.07182483375,50689,-0.01544237975,50689,36333.4375,50689,34000,50689,35752.6875,50689,34000,
50739,0.03475376591,50739,-0.04546393454,50739,34000,50739,34000,50739,45233.00391,50739,34000,
50789,0.01626301743,50789,-0.04868925363,50789,39172.90234,50789,34000,50789,34000,50789,34000,
50839,0.04654014111,50839,-0.002113232855,50839,45222.36719,50839,34000,50839,34000,50839,34000,
50889,0.02820426412,50889,0.006112213247,50889,34000,50889,34595.25781,50889,44983.34375,50889,34000,
50939,-0.02703744732,50939,-0.001814145129,50939,34000,50939,36529.5625,50939,41311.98438,50939,34000,
50989,-0.01153691579,50989,0.05181094632,50989,51194.21094,50989,34709.12109,50989,34000,50989,34000,
51039,-0.006828443613,51039,0.07350707799,51039,34000,51039,34000,51039,44787.5,51039,34000,
51089,-0.06456576288,51089,0.04163406044,51089,34000,51089,34000,51089,48391.13281,51089,34000,
51139,-0.05905883014,51139,0.07358457148,51139,51660.44531,51139,34669.02344,51139,34000,51139,34000,
51189,-0.02600844204,51189,0.1225758642,51189,42890.07031,51189,34000,51189,35670.02344,51189,34000,
51239,-0.07386770099,51239,0.1037145257,51239,34000,51239,34000,51239,51843.28906,51239,34000,
51289,-0.09725163877,51289,0.1114257276,51289,45982.03125,51289,35026.68359,51289,34000,51289,34000,
51339,-0.05170088634,51339,0.1580426544,51339,48238.41797,51339,34000,51339,34000,51339,34000,
51389,-0.06482854486,51389,0.1429744214,51389,34000,51389,34000,51389,48990.05078,51389,34000,
51439,-0.08822542429,51439,0.1088176519,51439,37672.10156,51439,34000,51439,37469.95703,51439,34000,
51489,-0.02364020236,51489,0.110531874,51489,47933.78516,51489,34000,51489,34000,51489,36847.69531,
51539,0.00779114943,51539,0.06315954775,51539,34000,51539,34000,51539,45153.46875,51539,38298.41406,
51589,-0.01887502521,51589,0.01151283644,51589,34000,51589,34000,51589,39487.58203,51589,34000,
51639,0.02632903121,51639,0.03476017341,51639,48022.35547,51639,34000,51639,34000,51639,34000,
51689,0.06728150696,51689,0.04113765061,51689,34000,51689,34000,51689,34059.00781,51689,37694.46484,
51739,0.03253239021,51739,-0.00400929153,51739,34000,51739,34000,51739,44657.09375,51739,34514.86719,
51789,0.02093697712,51789,-0.02343672514,51789,37210.86719,51789,34000,51789,34000,51789,35508.21094,
51839,0.06359507889,51839,-0.01237746235,51839,41600.6875,51839,34000,51839,34000,51839,36746.67188,
51889,0.07187215239,51889,-0.02682064846,51889,34000,51889,34000,51889,39944.21094,51889,34956.54688,
51939,0.04771804437,51939,-0.05616456643,51939,34000,51939,34000,51939,40368.76562,51939,35221.21484,
51989,0.07060376555,51989,-0.04833274707,51989,43643.27344,51989,34000,51989,34000,51989,34696.63672,
52039,0.1017376333,52039,-0.04515868053,52039,36333.06641,52039,34000,52039,37187.64844,52039,36198.75781,
52089,0.08721701801,52089,-0.07564084232,52089,34000,52089,34000,52089,42462.39062,52089,34314.71875,
52139,0.1029821485,52139,-0.08313260972,52139,43600.92188,52139,34000,52139,34000,52139,35668.58594,
52189,0.1357436329,52189,-0.0887536183,52189,38143.96484,52189,34000,52189,37064.23047,52189,36943.91406,
52239,0.1132852435,52239,-0.118744649,52239,34000,52239,34000,52239,43594.53125,52239,35318.44531,
52289,0.1147422269,52289,-0.1090586558,52289,42838.00781,52289,34000,52289,34000,52289,34000,
52339,0.137819469,52339,-0.08448722959,52339,38622.4375,52339,34000,52339,36465.10938,52339,34509.54688,
52389,0.1065000817,52389,-0.1079382375,52389,34000,52389,34000,52389,46057.67969,52389,34175.40625,
52439,0.1028478667,52439,-0.1116892546,52439,43821.67188,52439,34000,52439,34000,52439,34000,
52489,0.1290640831,52489,-0.1025507376,52489,38104.875,52489,34000,52489,36258.77344,52489,35415.00781,
52539,0.09354512393,52539,-0.1310759485,52539,34000,52539,34000,52539,45452.30859,52539,34104.10156,
52589,0.08244418353,52589,-0.1282857955,52589,41186.13281,52589,34000,52589,34000,52589,34000,
52639,0.1092231944,52639,-0.09187724441,52639,39218.83203,52639,34000,52639,34000,52639,34000,
52689,0.07865365595,52689,-0.08606708795,52689,34000,52689,34861.84375,52689,43471.65234,52689,34000,
52739,0.03616314009,52739,-0.07268599421,52739,34000,52739,36152.79688,52739,36163.85547,52739,34000,
52789,0.04545209557,52789,-0.03248016164,52789,42620.6875,52789,34682.57812,52789,34000,52789,34000,
52839,0.03642235696,52839,-0.02748471312,52839,34000,52839,34000,52839,40522.07031,52839,34000,
52889,-0.00606428273,52889,-0.04354709759,52889,34000,52889,35982.53906,52889,40540.05469,52889,34000,
52939,-0.009790555574,52939,-0.01850762405,52939,41006.11719,52939,34677.86328,52939,34000,52939,34000,
52989,-0.002648093738,52989,0.01444680057,52989,36122.17188,52989,35928.46875,52989,34000,52989,34000,
53039,-0.04588068277,53039,0.009600226767,53039,34000,53039,37293.44922,53039,44136.23828,53039,34000,
53089,-0.0748700425,53089,0.008204940706,53089,34026.33203,53089,35739.32422,53089,35806.17969,53089,34000,
53139,-0.04993513599,53139,0.03643383831,53139,42280.71484,53139,34000,53139,34000,53139,34000,
53189,-0.05467669293,53189,0.04621364176,53189,34000,53189,36751.37891,53189,39212.84375,53189,34000,
53239,-0.09928897023,53239,0.03068836592,53239,34000,53239,36899.83594,53239,42609.02734,53239,34000,
53289,-0.09678498656,53289,0.03548280895,53289,39064.78125,53289,34000,53289,34000,53289,34000,
53339,-0.06381368637,53339,0.0536089316,53339,38644.13281,53339,34000,53339,34000,53339,34000,
53389,-0.08278577775,53389,0.04175128043,53389,34000,53389,36920.29297,53389,42246.04297,53389,34000,
53439,-0.1164577007,53439,0.027714625,53439,34000,53439,36165.125,53439,38363.00391,53439,34000,
53489,-0.09585539997,53489,0.03740638867,53489,39479.14062,53489,34000,53489,34000,53489,34277.59375,
53539,-0.07308041304,53539,0.04280752689,53539,35134.00391,53539,34000,53539,34872.98828,53539,34000,
53589,-0.09628644586,53589,0.02486685291,53589,34000,53589,36691.53125,53589,41179.68359,53589,34000,
53639,-0.1109421104,53639,0.01823349856,53639,34541.89453,53639,34219.44922,53639,36326.98438,53639,34000,
53689,-0.08224386722,53689,0.02755359747,53689,39445.0625,53689,34000,53689,34000,53689,34688.36328,
53739,-0.07082221657,53739,0.02202476561,53739,34000,53739,34000,53739,39540.69922,53739,34000,
53789,-0.08922786266,53789,0.01343873423,53789,34000,53789,35582.27344,53789,37512.49609,53789,34000,
53839,-0.08481940627,53839,0.02956771106,53839,39480.79688,53839,34034.15625,53839,34000,53839,34000,
53889,-0.08161749691,53889,0.02987289429,53889,34000,53889,34000,53889,39984.8125,53889,34000,
53939,-0.09155519307,53939,0.014320652,53939,34000,53939,34000,53939,38222.13281,53939,34000,
53989,-0.06721563637,53989,0.02476292476,53989,41880.53516,53989,34000,53989,34000,53989,34000,
54039,-0.05231641233,54039,0.01837429777,54039,34000,54039,34000,54039,37965.61719,54039,34000,
54089,-0.07021240145,54089,-0.01868716814,54089,34000,54089,34000,54089,41769.31641,54089,35690.25391,
54139,-0.05309482291,54139,-0.02136879973,54139,40520.02344,54139,34000,54139,34000,54139,34000,
54189,-0.01924543455,54189,0.00301254564,54189,37920.27734,54189,34000,54189,34000,54189,34000,
54239,-0.02648109011,54239,-0.01023122296,54239,34000,54239,34000,54239,41466.72656,54239,34212.41797,
54289,-0.03229098022,54289,-0.02792046219,54289,35860.89844,54289,34000,54289,34320.41016,54289,34626.31641,
54339,-0.005980926566,54339,-0.01936234906,54339,40056.65234,54339,34000,54339,34000,54339,34000,
54389,-0.0015090995,54389,-0.03762730211,54389,34000,54389,34000,54389,39786.77344,54389,34910.37109,
54439,-0.009717016481,54439,-0.07173807919,54439,34000,54439,34000,54439,37587.19141,54439,35964.84766,
54489,0.01427894644,54489,-0.06885997951,54489,41991.6875,54489,34000,54489,34000,54489,34000,
54539,0.02901239321,54539,-0.07167415321,54539,34000,54539,34000,54539,37736.64062,54539,35359.40625,
54589,0.01398495678,54589,-0.1026100963,54589,34000,54589,34000,54589,40297.83203,54589,35425.01172,
54639,0.02468141727,54639,-0.09245254844,54639,41765.625,54639,34000,54639,34000,54639,34000,
54689,0.04640341923,54689,-0.07109096646,54689,36091.45312,54689,34000,54689,34000,54689,34000,
54739,0.03001683764,54739,-0.08960811794,54739,34000,54739,34000,54739,41164.375,54739,35447.89453,
54789,0.0225012619,54789,-0.08915686607,54789,37296.63281,54789,34269.79688,54789,34000,54789,34000,
54839,0.04668455571,54839,-0.04975523055,54839,40353.83984,54839,34343.24219,54839,34000,54839,34000,
54889,0.05530783534,54889,-0.03232128173,54889,34000,54889,34000,54889,35668.10938,54889,36654.46094,
54939,0.05917138234,54939,0.256056428,54939,64388.80469,54939,34000,54939,34000,54939,34000,
54989,0.125103876,54989,0.1074044555,54989,41943.87109,54989,34000,54989,56465.60938,54989,56378.00781,
55039,0.16530478,55039,-0.1925539225,55039,34000,55039,34000,55039,65500,55039,65500,
55089,0.1466232687,55089,-0.5608618259,55089,34000,55089,34000,55089,65500,55089,65500,
55139,0.04562004656,55139,-0.9265784621,55139,34000,55139,34000,55139,65500,55139,65500,
55189,-0.143115893,55189,-1.244632721,55189,34000,55189,34000,55189,65500,55189,65500,
55239,-0.4184190035,55239,-1.504854679,55239,34000,55239,34000,55239,65500,55239,56626.96875,
55289,-0.7365814447,55289,-1.698804617,55289,34000,55289,34000,55289,65500,55289,43897.52344,
55339,-1.045806408,55339,-1.82033813,55339,34000,55339,34000,55339,65500,55339,38698.48828,
55389,-1.33797133,55389,-1.884628177,55389,34000,55389,34000,55389,65500,55389,34000,
55439,-1.625812531,55439,-1.90170145,55439,34000,55439,34000,55439,65500,55439,34000,
55489,-1.72854507,55489,-2.074671268,55489,53765.78906,55489,34000,55489,65500,55489,53891.09375,
55539,-1.604844332,55539,-1.978599191,55539,34000,55539,36592.63672,55539,65500,55539,34000,
55589,-1.566253543,55589,-1.719646215,55589,34000,55589,65500,55589,34000,55589,65500,
55639,-1.404172301,55639,-1.741400003,55639,49450.33203,55639,34000,55639,54434.39844,55639,34000,
55689,-1.353036284,55689,-1.574622512,55689,34000,55689,45876.54688,55689,44243.67969,55689,34000,
55739,-1.370308995,55739,-1.494094253,55739,34000,55739,34000,55739,63752.49219,55739,46489.25,
55789,-1.38736105,55789,-1.389645696,55789,34000,55789,34000,55789,64177.87109,55789,45302.92969,
55839,-1.373008847,55839,-1.305351019,55839,36951.58203,55839,34000,55839,65500,55839,34000,
55889,-1.384028316,55889,-1.187205791,55889,34000,55889,47106.85156,55889,48395.50391,55889,37348.94531,
55939,-1.362318993,55939,-1.086616874,55939,34000,55939,34000,55939,52629.05859,55939,39452.15234,
55989,-1.335752249,55989,-1.029394984,55989,34000,55989,34000,55989,60512.1875,55989,45107.89844,
56039,-1.31765604,56039,-0.9899414778,56039,34000,56039,34000,56039,58582.16016,56039,43171.96875,
56089,-1.357931137,56089,-0.9177085757,56089,34000,56089,36065.90625,56089,65500,56089,34000,
56139,-1.479027987,56139,-0.8201031685,56139,34000,56139,53965.59375,56139,65500,56139,34000,
56189,-1.553377509,56189,-0.6671038866,56189,34000,56189,49965.29688,56189,51777.30859,56189,34000,
56239,-1.470772266,56239,-0.6322854757,56239,34000,56239,34000,56239,40321.42188,56239,38970.11719,
56289,-1.375492215,56289,-0.6777675748,56289,34000,56289,34000,56289,45158.21094,56289,59144.26953,
56339,-1.264993787,56339,-0.7945785522,56339,34000,56339,34000,56339,48143.69531,56339,60087.82031,
56389,-1.22209096,56389,-0.7835176587,56389,34000,56389,39020.27344,56389,45782.72266,56389,40569.15234,
56439,-1.180421829,56439,-0.7701389194,56439,34000,56439,34000,56439,47045.17188,56439,47521.69141,
56489,-1.148200154,56489,-0.7519243956,56489,34000,56489,42050.87109,56489,48708.46484,56489,35390.40234,
56539,-1.136652946,56539,-0.6964897513,56539,34000,56539,34000,56539,47455.50391,56539,38886.08203,
56589,-1.131188631,56589,-0.6432679296,56589,34000,56589,42429.60547,56589,50060.90234,56589,34000,
56639,-1.101815343,56639,-0.5655604601,56639,34000,56639,40532.54688,56639,46128.00781,56639,34000,
56689,-1.106226087,56689,-0.4842058122,56689,34000,56689,43250.61719,56689,56442.27734,56689,34000,
